x,y,group
2.5566454,13.757441,Unlabeled
0.11396725,7.3669157,Unlabeled
0.3058348,17.091988,Unlabeled
-1.0935284,13.030108,Unlabeled
-3.5840847,8.119754,Unlabeled
-1.4595268,9.407654,Unlabeled
2.1825445,10.991089,Unlabeled
-6.823734,9.926308,Unlabeled
0.044943083,11.419975,Unlabeled
-7.870719,9.702505,Unlabeled
1.982368,10.7848425,Unlabeled
-1.7609031,2.9783525,Unlabeled
-3.0088358,12.588959,Unlabeled
-7.351198,10.711673,Unlabeled
2.9280887,9.459137,Unlabeled
-2.7348342,3.7605999,Unlabeled
3.2589278,10.4792,Unlabeled
-2.8586063,8.998494,Unlabeled
3.014115,10.074275,Unlabeled
2.6209826,13.374043,Unlabeled
1.5140188,12.778092,Unlabeled
-1.7537026,3.0074694,Unlabeled
0.8411241,15.870216,Unlabeled
13.59455,10.508201,Unlabeled
2.3303363,14.220235,Unlabeled
0.39928964,17.042765,Unlabeled
-3.3441603,6.3950343,Unlabeled
2.31697,14.93552,Unlabeled
-3.3179722,8.397956,Unlabeled
-3.7686203,10.990057,Unlabeled
-4.6362576,10.861674,Unlabeled
4.6263137,11.670404,Unlabeled
-2.4022355,7.8870544,Unlabeled
-4.0932403,10.76374,Unlabeled
-2.7062402,7.8591247,Unlabeled
1.8808628,11.600508,Unlabeled
2.098867,10.433115,Unlabeled
-2.4863312,7.837657,Unlabeled
-0.7563583,6.875856,Unlabeled
-2.2215886,8.530542,Unlabeled
-1.7291552,6.6016607,Unlabeled
1.1551178,12.919901,Unlabeled
-1.0531365,9.770008,Unlabeled
2.4412615,13.821709,Unlabeled
2.517515,8.96123,Unlabeled
4.4499803,13.757942,Unlabeled
-6.8032465,7.6070065,Unlabeled
-1.1977248,6.497937,Unlabeled
1.7434342,11.468973,Unlabeled
-2.76315,8.579196,Unlabeled
1.1344427,16.683685,Unlabeled
-0.08437716,10.207748,Unlabeled
0.8434252,4.2010155,Unlabeled
3.7570982,10.12205,Unlabeled
2.3007696,10.612808,Unlabeled
2.5258732,13.7047615,Unlabeled
14.176148,10.459066,Unlabeled
-2.3275042,10.079066,Unlabeled
-1.1255479,6.1997275,Unlabeled
0.09781953,9.697471,Unlabeled
1.862955,13.528459,Unlabeled
-7.649081,9.844195,Unlabeled
-1.4074508,11.351587,Unlabeled
2.1233864,9.82716,Unlabeled
-7.0443873,8.786127,Unlabeled
-0.8808501,9.677893,Unlabeled
12.72507,10.565987,Unlabeled
2.3802483,12.242651,Unlabeled
-1.9856937,9.054855,Unlabeled
3.9242008,10.82518,Unlabeled
0.53413886,9.657628,Unlabeled
-4.4138684,12.21728,Unlabeled
-2.8365412,3.7839563,Unlabeled
0.20578937,9.193812,Unlabeled
0.72997904,11.118359,Unlabeled
-4.642683,13.648376,Unlabeled
-1.9633942,10.875015,Unlabeled
1.1157582,17.144976,Unlabeled
1.7593089,10.536194,Unlabeled
-1.7877153,12.758567,Unlabeled
3.1182797,8.301359,Unlabeled
-2.3845,9.623591,Unlabeled
1.7494164,13.045346,Unlabeled
-0.56650555,12.582911,Unlabeled
2.0211303,12.988593,Unlabeled
3.5771925,13.265954,Unlabeled
1.4795371,16.615683,Unlabeled
-0.95371544,11.567189,Unlabeled
-0.98215675,4.126846,Unlabeled
0.8065207,9.563526,Unlabeled
14.556599,8.657722,Unlabeled
-2.199008,11.151717,Unlabeled
1.3268645,17.663828,Unlabeled
14.167503,10.448845,Unlabeled
-2.7565818,7.0884686,Unlabeled
0.19535112,10.675836,Unlabeled
1.6299688,16.510397,Unlabeled
-1.0921913,8.883824,Unlabeled
1.8194274,13.058508,Unlabeled
1.6649761,10.084452,Unlabeled
0.7442524,9.462108,Unlabeled
2.5022435,14.263418,Unlabeled
-1.0790405,10.36128,Unlabeled
1.0892102,11.164987,Unlabeled
-1.1534169,6.225453,Unlabeled
-0.526633,10.147544,Unlabeled
-2.0800095,8.137422,Unlabeled
0.8421118,12.987906,Unlabeled
-3.8455913,7.8229265,Unlabeled
-0.08938291,9.440433,Unlabeled
-1.7095178,10.301058,Unlabeled
1.2111486,12.0958395,Unlabeled
-1.9405448,10.853538,Unlabeled
-6.8462143,7.8291583,Unlabeled
-0.96250796,4.1190734,Unlabeled
1.9598517,16.85388,Unlabeled
-4.569163,5.716504,Unlabeled
-5.019902,13.971895,Unlabeled
-7.1281962,8.568571,Unlabeled
4.776491,9.611788,Unlabeled
-2.292675,10.732085,Unlabeled
1.0692942,17.691015,Unlabeled
1.7001481,8.625411,Unlabeled
-7.5488267,9.822979,Unlabeled
-2.7146027,5.4142995,Unlabeled
2.3963125,9.668065,Unlabeled
2.0512607,13.695564,Unlabeled
0.84738034,10.862325,Unlabeled
1.436071,16.1107,Unlabeled
-7.9661145,10.326135,Unlabeled
3.2530067,10.675255,Unlabeled
1.4621052,11.051185,Unlabeled
-1.0123191,10.029182,Unlabeled
-0.9913976,13.13901,Unlabeled
1.5327103,14.4252615,Unlabeled
-8.496822,10.005406,Unlabeled
0.07171016,9.352678,Unlabeled
-7.0894504,7.8526416,Unlabeled
1.4873294,10.184246,Unlabeled
-7.6151695,10.078386,Unlabeled
0.07195362,9.182725,Unlabeled
3.1974375,12.029469,Unlabeled
0.45100003,11.503577,Unlabeled
1.4753946,10.293668,Unlabeled
-0.41723263,9.912662,Unlabeled
-4.4840984,12.215603,Unlabeled
0.041034672,12.478832,Unlabeled
14.524387,8.669364,Unlabeled
1.5663631,16.467093,Unlabeled
-1.8524926,12.761709,Unlabeled
2.9065351,11.027677,Unlabeled
-1.515547,7.498642,Unlabeled
-3.755596,17.982595,Unlabeled
2.583289,13.702757,Unlabeled
0.82123125,11.952766,Unlabeled
-1.2851654,11.264756,Unlabeled
2.1550367,10.259355,Unlabeled
-1.3750995,11.730259,Unlabeled
-1.773617,10.4721575,Unlabeled
-1.6337404,6.996768,Unlabeled
-0.67503256,9.5216875,Unlabeled
-1.6693033,9.670777,Unlabeled
-3.5797246,20.634697,Unlabeled
0.98985356,9.837795,Unlabeled
-5.446204,17.892159,Unlabeled
-1.6150501,10.785648,Unlabeled
3.0870047,15.439066,Unlabeled
-0.664669,7.1952024,Unlabeled
-1.9290072,9.084569,Unlabeled
-3.740564,20.332964,Unlabeled
-0.9757195,12.595309,Unlabeled
3.2317462,12.592503,Unlabeled
0.0049544196,10.245456,Unlabeled
0.56638896,10.072302,Unlabeled
-4.0182447,10.696078,Unlabeled
3.859588,10.476865,Unlabeled
4.3565326,10.87414,Unlabeled
-7.4473395,9.254895,Unlabeled
0.7375497,11.076128,Unlabeled
-0.43809935,10.561557,Unlabeled
-2.7755456,5.7709517,Unlabeled
-1.0241427,8.274038,Unlabeled
-5.8201904,17.901585,Unlabeled
-0.81738883,9.372089,Unlabeled
2.6360972,12.802138,Unlabeled
0.5661344,11.751484,Unlabeled
-2.567814,4.901733,Unlabeled
-1.5819975,9.32853,Unlabeled
3.5822604,10.02525,Unlabeled
-3.8672643,18.107286,Unlabeled
1.3516765,13.312137,Unlabeled
2.263159,12.772183,Unlabeled
0.3334269,16.893188,Unlabeled
1.084576,16.991285,Unlabeled
3.5741863,11.583518,Unlabeled
-1.8027601,12.120974,Unlabeled
-4.319333,10.90578,Unlabeled
-1.7536889,11.543202,Unlabeled
-4.3327374,10.90601,Unlabeled
13.969227,8.321492,Unlabeled
-0.6015777,9.613284,Unlabeled
-3.5474727,20.68332,Unlabeled
-3.4712381,20.761847,Unlabeled
0.99525845,16.966799,Unlabeled
-3.679952,19.259687,Unlabeled
2.3692868,13.639737,Unlabeled
1.2223474,12.198942,Unlabeled
-1.7941043,5.0695667,Unlabeled
13.893329,8.267175,Unlabeled
2.2084675,11.989401,Unlabeled
3.9341583,10.814658,Unlabeled
-1.932319,10.481551,Unlabeled
-2.9076858,12.635168,Unlabeled
0.32092518,8.755076,Unlabeled
-1.2720147,13.174021,Unlabeled
2.8643029,10.502344,Unlabeled
-2.5340524,9.091226,Unlabeled
-2.7865658,8.542309,Unlabeled
-1.7421725,6.5740876,Unlabeled
-7.189019,7.7090063,Unlabeled
-3.4551704,7.6482086,Unlabeled
1.3251876,10.903657,Unlabeled
2.3806617,14.1708975,Unlabeled
2.5227423,11.632377,Unlabeled
1.4514093,13.105939,Unlabeled
-3.61477,19.373882,Unlabeled
4.13281,11.503237,Unlabeled
1.0957384,11.156055,Unlabeled
-3.265925,20.627726,Unlabeled
2.2070472,13.663796,Unlabeled
3.3317375,9.00222,Unlabeled
-1.1068591,12.165802,Unlabeled
-7.8795576,9.718454,Unlabeled
-0.012345531,11.977075,Unlabeled
-7.179663,7.7235613,Unlabeled
-0.8405891,11.434287,Unlabeled
14.189152,9.123563,Unlabeled
-4.0253067,10.5407915,Unlabeled
1.1898525,17.012608,Unlabeled
-3.6823163,3.2444582,Unlabeled
-0.42638052,9.013365,Unlabeled
0.94437164,10.548558,Unlabeled
3.3639808,10.451112,Unlabeled
-5.525476,17.889778,Unlabeled
-0.07845676,9.655277,Unlabeled
-2.8329012,4.5312767,Unlabeled
1.1915663,11.39066,Unlabeled
-8.024764,9.376785,Unlabeled
0.76774025,11.988768,Unlabeled
-8.030451,10.078982,Unlabeled
0.5504855,12.205979,Unlabeled
1.4104877,9.553094,Unlabeled
-7.6291256,9.684451,Unlabeled
-7.6200213,10.032478,Unlabeled
-3.7183938,18.008821,Unlabeled
0.6200911,10.35874,Unlabeled
3.7602406,11.071779,Unlabeled
-0.19526191,11.187772,Unlabeled
-0.50675887,8.792185,Unlabeled
-0.11581314,11.211749,Unlabeled
-1.1606247,11.87903,Unlabeled
3.1006823,11.253344,Unlabeled
1.0829225,17.450464,Unlabeled
-0.96121055,8.244271,Unlabeled
1.2640514,17.5194,Unlabeled
-7.2632613,7.662592,Unlabeled
-3.559724,3.2777698,Unlabeled
1.8897341,11.809917,Unlabeled
-3.7322118,10.124207,Unlabeled
-0.3267435,12.588107,Unlabeled
-0.5973229,9.389476,Unlabeled
-1.0869753,9.666477,Unlabeled
-0.9592692,9.418105,Unlabeled
2.3524342,8.425739,Unlabeled
-3.778209,17.993046,Unlabeled
-0.6394958,9.629218,Unlabeled
6.0153494,10.949323,Unlabeled
-1.6415354,10.492609,Unlabeled
-3.103022,9.124728,Unlabeled
-2.755332,9.809092,Unlabeled
1.2346761,10.2219925,Unlabeled
0.83044815,13.72141,Unlabeled
2.032077,12.3043785,Unlabeled
0.5645702,13.1726,Unlabeled
-5.110127,13.93956,Unlabeled
1.0241047,12.062433,Unlabeled
2.7962642,10.182255,Unlabeled
-2.9130154,8.834907,Unlabeled
0.90546125,13.64192,Unlabeled
4.073332,10.429689,Unlabeled
2.5572174,9.988075,Unlabeled
-3.7822335,10.243693,Unlabeled
0.3433952,9.26222,Unlabeled
-1.2694026,9.663814,Unlabeled
-3.785403,17.990355,Unlabeled
-3.0189536,20.800627,Unlabeled
2.2299993,13.926334,Unlabeled
0.0639384,7.7886047,Unlabeled
-1.9199319,5.223407,Unlabeled
2.0612226,12.775524,Unlabeled
-7.1928854,7.99308,Unlabeled
0.5272196,11.141496,Unlabeled
-1.0292714,11.129729,Unlabeled
3.4030323,10.601425,Unlabeled
-2.8984118,12.65196,Unlabeled
2.1330953,12.062162,Unlabeled
1.8682203,16.797585,Unlabeled
0.9540384,16.60367,Unlabeled
-2.1330738,4.8909955,Unlabeled
0.3880915,9.546483,Unlabeled
1.5576719,9.747714,Unlabeled
-7.063977,8.536519,Unlabeled
-0.93577117,12.582679,Unlabeled
-2.346523,5.6061563,Unlabeled
-2.607762,5.5369067,Unlabeled
-0.91563946,5.6592093,Unlabeled
1.5266073,9.307648,Unlabeled
3.2864811,10.76108,Unlabeled
3.9676874,11.361769,Unlabeled
-3.1481538,5.3072424,Unlabeled
4.5394297,9.747978,Unlabeled
2.530888,13.772023,Unlabeled
-0.12517667,14.990607,Unlabeled
0.156889,9.989066,Unlabeled
-1.5356764,11.02711,Unlabeled
1.1466146,17.605988,Unlabeled
-2.4744737,5.8091044,Unlabeled
2.4142833,9.816042,Unlabeled
-8.847684,8.902451,Unlabeled
-2.6762004,4.822936,Unlabeled
-4.131549,6.781293,Unlabeled
-7.512107,9.663125,Unlabeled
1.0617822,16.734846,Unlabeled
-7.6821,8.729869,Unlabeled
-1.0871512,13.001196,Unlabeled
-1.3651447,12.650163,Unlabeled
0.34696192,11.046733,Unlabeled
-2.1478753,5.2329936,Unlabeled
1.1433455,10.916076,Unlabeled
-3.9084044,17.826088,Unlabeled
1.7779628,13.47245,Unlabeled
-2.1978786,13.082656,Unlabeled
-2.9321446,3.0069425,Unlabeled
-4.42994,12.237031,Unlabeled
-1.0427876,5.6299205,Unlabeled
-1.4092438,13.3314905,Unlabeled
-0.19943781,9.166416,Unlabeled
3.3446681,10.361117,Unlabeled
1.0774943,13.270276,Unlabeled
0.80824065,10.492161,Unlabeled
14.573144,8.639544,Unlabeled
0.8067979,17.472778,Unlabeled
-2.454297,3.9357564,Unlabeled
-1.6332767,11.903586,Unlabeled
-2.7271967,8.814184,Unlabeled
-2.3283656,7.99445,Unlabeled
0.29796895,11.5552,Unlabeled
-0.5000053,8.671117,Unlabeled
1.4866431,9.717003,Unlabeled
2.9530046,11.740972,Unlabeled
2.3439574,14.198257,Unlabeled
2.3400192,10.678079,Unlabeled
3.4540863,11.899153,Unlabeled
-1.5357109,8.644087,Unlabeled
-1.5111268,11.8075485,Unlabeled
-0.6607563,10.011248,Unlabeled
-1.2615931,11.230503,Unlabeled
-0.62365246,7.517665,Unlabeled
1.1528732,16.8939,Unlabeled
-0.33001342,10.9990835,Unlabeled
1.7349923,11.798666,Unlabeled
3.451949,9.484367,Unlabeled
-2.3281167,4.943356,Unlabeled
0.5276205,10.68444,Unlabeled
2.2822936,10.651972,Unlabeled
1.5089154,12.956047,Unlabeled
1.0079879,16.964064,Unlabeled
-3.2793665,9.431568,Unlabeled
-2.6770964,5.3010726,Unlabeled
-2.3347478,9.28072,Unlabeled
0.72897226,13.655977,Unlabeled
2.068899,13.026886,Unlabeled
-1.0389023,8.064139,Unlabeled
1.9093324,12.80489,Unlabeled
-0.8107421,11.260559,Unlabeled
-1.4246608,5.5569777,Unlabeled
-3.5048854,20.560223,Unlabeled
-0.60025775,7.606281,Unlabeled
-1.631174,3.441351,Unlabeled
1.1833512,12.866667,Unlabeled
0.9033153,12.65346,Unlabeled
0.08880119,11.38315,Unlabeled
2.2806003,10.315206,Unlabeled
-1.9607222,7.838019,Unlabeled
-0.12315857,9.794084,Unlabeled
14.299814,8.90203,Unlabeled
-6.771408,10.003242,Unlabeled
-0.112435974,9.713065,Unlabeled
-3.4888952,7.6515365,Unlabeled
0.5253837,11.242595,Unlabeled
1.1482003,12.932349,Unlabeled
-0.9706708,14.697731,Unlabeled
0.7865441,17.681273,Unlabeled
-0.99412626,4.119593,Unlabeled
2.217796,9.473922,Unlabeled
-0.4795268,9.151586,Unlabeled
2.9645615,11.083261,Unlabeled
-3.6011994,3.2521582,Unlabeled
-1.0568731,10.289158,Unlabeled
-3.026893,6.2283125,Unlabeled
-3.445747,20.515963,Unlabeled
0.108442724,7.7604947,Unlabeled
0.66670865,10.530394,Unlabeled
-1.7731955,10.978911,Unlabeled
-1.8226043,11.085824,Unlabeled
-0.21881878,10.980012,Unlabeled
-3.2206898,5.418726,Unlabeled
-7.9380393,9.833547,Unlabeled
-0.6109386,12.561581,Unlabeled
-0.81774557,13.18596,Unlabeled
-3.2748053,5.077806,Unlabeled
2.042213,11.205914,Unlabeled
-1.382524,8.506771,Unlabeled
3.5477648,10.285753,Unlabeled
-2.2041385,4.8357673,Unlabeled
-0.64564574,9.631217,Unlabeled
-1.0792233,10.081692,Unlabeled
2.9608257,12.095817,Unlabeled
3.4495509,9.704185,Unlabeled
3.7728252,8.398838,Unlabeled
-5.875429,17.687712,Unlabeled
-8.323507,9.836009,Unlabeled
2.7395484,12.596445,Unlabeled
-2.099158,8.976168,Unlabeled
1.0236353,8.870909,Unlabeled
-0.58700156,7.5533314,Unlabeled
1.9630667,13.08485,Unlabeled
-0.22873071,10.956424,Unlabeled
1.7895011,12.579025,Unlabeled
-3.8503406,10.723131,Unlabeled
0.33955592,11.462347,Unlabeled
-4.016433,6.889756,Unlabeled
2.7401092,11.395453,Unlabeled
-7.507008,10.148352,Unlabeled
-0.07644917,11.9355,Unlabeled
2.5652306,9.729904,Unlabeled
3.9993677,11.387429,Unlabeled
2.551703,13.8183775,Unlabeled
-2.0114458,12.214994,Unlabeled
-4.225562,7.9972506,Unlabeled
-5.8622847,17.931086,Unlabeled
-2.7801342,8.593471,Unlabeled
-1.2174102,10.0515995,Unlabeled
1.4518555,9.194623,Unlabeled
-4.2395973,8.860484,Unlabeled
-1.1732761,9.487827,Unlabeled
-8.5740595,10.056909,Unlabeled
-1.7306745,3.0027874,Unlabeled
-1.1084892,8.649946,Unlabeled
-3.161988,20.701729,Unlabeled
0.6525739,13.259074,Unlabeled
-0.038473353,10.657504,Unlabeled
-0.51181036,8.400351,Unlabeled
-2.556277,10.471908,Unlabeled
0.23120672,10.727024,Unlabeled
-2.4163327,9.177715,Unlabeled
-1.1777012,8.725939,Unlabeled
-1.281564,12.942528,Unlabeled
1.2888166,11.318968,Unlabeled
-0.433819,8.722787,Unlabeled
2.2174027,14.948783,Unlabeled
1.0059092,17.35606,Unlabeled
-3.172624,5.0961,Unlabeled
1.9457723,13.759176,Unlabeled
-0.95794636,8.962248,Unlabeled
-3.8923082,10.973598,Unlabeled
-2.5631351,9.62154,Unlabeled
-6.7581596,11.547837,Unlabeled
1.6100674,13.169755,Unlabeled
1.6937455,15.340824,Unlabeled
-6.8689547,7.873564,Unlabeled
-7.819434,9.23853,Unlabeled
-1.3129789,9.077685,Unlabeled
3.6916368,10.883626,Unlabeled
-0.822418,13.115891,Unlabeled
-6.0372486,4.974424,Unlabeled
0.29033026,17.000414,Unlabeled
2.5966609,13.894278,Unlabeled
4.609303,9.798312,Unlabeled
-3.61802,20.564259,Unlabeled
-1.7135968,10.70915,Unlabeled
-2.438842,9.429342,Unlabeled
0.33391097,9.090727,Unlabeled
-2.9470654,4.5897274,Unlabeled
-0.16823103,9.205262,Unlabeled
-1.9583613,9.146907,Unlabeled
-0.15007697,8.0203905,Unlabeled
0.57338756,7.7756424,Unlabeled
0.5062826,8.1213665,Unlabeled
-5.565435,17.887674,Unlabeled
-2.520526,11.916495,Unlabeled
0.25851205,9.0843725,Unlabeled
2.6474578,13.217094,Unlabeled
-0.6907534,8.900011,Unlabeled
0.17389372,10.135248,Unlabeled
0.51290184,9.944203,Unlabeled
5.93873,9.021333,Unlabeled
1.3179666,11.666808,Unlabeled
-0.85408294,8.306478,Unlabeled
-3.2581942,20.496847,Unlabeled
-3.4884279,20.723272,Unlabeled
1.9280797,12.05483,Unlabeled
2.0748806,9.558378,Unlabeled
-2.2200549,5.1489487,Unlabeled
-4.461011,12.26348,Unlabeled
-0.9179519,12.956416,Unlabeled
-2.8307395,7.0082912,Unlabeled
-2.863967,4.749426,Unlabeled
1.246745,10.320211,Unlabeled
-0.9211653,9.037473,Unlabeled
2.5743477,13.368447,Unlabeled
-6.815182,10.094938,Unlabeled
-3.3848598,7.450982,Unlabeled
2.6260889,11.40981,Unlabeled
0.5867885,10.029326,Unlabeled
-2.467835,4.4820156,Unlabeled
1.973669,11.101783,Unlabeled
-2.947897,13.498856,Unlabeled
3.0303943,11.517741,Unlabeled
-0.52491266,8.809308,Unlabeled
-2.0950832,8.899566,Unlabeled
0.43972602,17.189766,Unlabeled
0.6889502,11.1613865,Unlabeled
1.5614208,10.172935,Unlabeled
-7.9869585,9.072096,Unlabeled
1.3883628,13.576967,Unlabeled
-3.1219478,7.9905086,Unlabeled
4.810408,10.463742,Unlabeled
-2.4071777,4.260664,Unlabeled
-1.9831517,5.4345565,Unlabeled
4.80336,11.260389,Unlabeled
-0.21379331,9.786528,Unlabeled
-0.5971629,9.2231865,Unlabeled
-0.50328505,7.65311,Unlabeled
-0.6260238,12.661364,Unlabeled
-0.84319556,9.48132,Unlabeled
-1.398463,8.12084,Unlabeled
-2.1270506,11.757873,Unlabeled
-1.790921,5.318138,Unlabeled
-5.131732,9.05037,Unlabeled
-8.316759,10.062808,Unlabeled
-0.340632,9.5093975,Unlabeled
0.37924182,16.965858,Unlabeled
-3.5887573,20.287283,Unlabeled
-7.501642,9.700495,Unlabeled
-1.0402027,7.676351,Unlabeled
-2.9572043,3.0076504,Unlabeled
-3.6689363,5.6600075,Unlabeled
3.5781965,11.107474,Unlabeled
-1.0860018,9.111752,Unlabeled
2.0445354,12.069636,Unlabeled
-0.96238923,9.483518,Unlabeled
1.8023225,13.480866,Unlabeled
-1.5693363,3.4166965,Unlabeled
-2.3968568,4.2422457,Unlabeled
-1.9192448,2.9416773,Unlabeled
-5.9018693,5.114499,Unlabeled
0.09852631,13.03891,Unlabeled
-1.8046088,11.059761,Unlabeled
-7.6499114,8.65131,Unlabeled
-0.586227,7.4515915,Unlabeled
-0.8266972,9.804247,Unlabeled
2.4205964,15.088811,Unlabeled
-3.3055792,5.433754,Unlabeled
-0.5403316,8.938132,Unlabeled
-0.1182484,9.839573,Unlabeled
1.4911976,10.136674,Unlabeled
-2.4785419,9.610775,Unlabeled
-3.2200906,13.774953,Unlabeled
-1.386121,6.6779633,Unlabeled
-1.2326452,4.367906,Unlabeled
0.3052104,9.584189,Unlabeled
-1.8687222,3.093281,Unlabeled
-3.3382628,6.400004,Unlabeled
3.8914182,12.152578,Unlabeled
1.0316198,13.095989,Unlabeled
-0.28780815,9.922453,Unlabeled
1.0259547,10.958865,Unlabeled
0.3796572,9.062428,Unlabeled
-1.031091,10.821121,Unlabeled
-1.5499396,3.373903,Unlabeled
2.829151,9.46271,Unlabeled
0.26843747,8.856196,Unlabeled
-2.5944204,12.379869,Unlabeled
-0.46602285,12.557063,Unlabeled
-2.1626575,12.999601,Unlabeled
-0.022602674,10.555488,Unlabeled
7.673309,10.80908,Unlabeled
0.8860477,17.34626,Unlabeled
2.0015562,11.504058,Unlabeled
-1.4709505,12.540601,Unlabeled
-1.1718358,6.194959,Unlabeled
0.1001894,8.357315,Unlabeled
3.7240224,11.158698,Unlabeled
-1.1395953,9.781415,Unlabeled
0.3218767,9.016262,Unlabeled
-2.5382037,8.7294235,Unlabeled
-0.9077077,11.991611,Unlabeled
1.9168423,9.125946,Unlabeled
2.3176348,12.648875,Unlabeled
3.111182,8.31672,Unlabeled
3.0340743,4.3765492,Unlabeled
-1.9710548,8.208563,Unlabeled
1.4130887,8.129416,Unlabeled
0.33532006,10.564701,Unlabeled
-1.9133976,11.414861,Unlabeled
0.22985975,11.8362,Unlabeled
0.45839038,9.998744,Unlabeled
-2.3064198,11.843257,Unlabeled
-2.1030147,8.6306,Unlabeled
-1.6586363,3.4801223,Unlabeled
-8.690502,10.146825,Unlabeled
-1.1461688,6.3215775,Unlabeled
-0.7391531,11.08663,Unlabeled
4.1558104,11.997456,Unlabeled
3.905935,11.25434,Unlabeled
-7.15958,9.73738,Unlabeled
1.5692551,8.951992,Unlabeled
-3.3111706,20.757486,Unlabeled
-1.8378545,6.2600265,Unlabeled
1.8684856,10.061331,Unlabeled
-0.31475255,7.5784597,Unlabeled
-1.9265901,5.1535277,Unlabeled
1.3165611,17.285347,Unlabeled
2.3228707,12.485405,Unlabeled
-2.418725,9.175412,Unlabeled
3.864754,20.183332,Unlabeled
-0.5014097,12.400046,Unlabeled
-3.0867565,7.0447993,Unlabeled
0.26546767,10.383727,Unlabeled
0.59469396,13.218952,Unlabeled
-4.090452,7.922976,Unlabeled
14.551691,8.650789,Unlabeled
-1.4625443,11.409408,Unlabeled
-3.6498482,3.281821,Unlabeled
-3.0619087,12.69853,Unlabeled
-1.3206052,10.6787405,Unlabeled
-6.672975,10.159622,Unlabeled
0.0866508,10.339136,Unlabeled
13.338774,10.37022,Unlabeled
-1.7956301,5.959824,Unlabeled
0.8973019,16.042486,Unlabeled
-1.6894121,8.716766,Unlabeled
0.60659367,7.812208,Unlabeled
0.45427638,10.14299,Unlabeled
1.2669299,10.643569,Unlabeled
-0.46437004,9.526678,Unlabeled
-7.7860074,9.222408,Unlabeled
-0.42494628,6.1025286,Unlabeled
-4.380198,10.8016815,Unlabeled
2.3214157,9.586451,Unlabeled
0.6102125,17.233921,Unlabeled
-2.7800708,8.824442,Unlabeled
1.5482459,9.164482,Unlabeled
-5.0423145,14.032098,Unlabeled
-6.094066,4.9180803,Unlabeled
0.5691655,11.736315,Unlabeled
0.69173753,11.563492,Unlabeled
-0.08136026,10.5929,Unlabeled
-1.2484947,9.663829,Unlabeled
-2.253517,10.124811,Unlabeled
0.067149736,9.736768,Unlabeled
0.28920692,9.481207,Unlabeled
-3.4700391,20.873314,Unlabeled
-3.213105,20.457253,Unlabeled
-5.8040013,5.2114916,Unlabeled
0.9495955,16.205284,Unlabeled
4.786342,9.604251,Unlabeled
1.114019,16.778276,Unlabeled
0.14294392,9.272723,Unlabeled
-10.23443,9.771339,Unlabeled
-4.413405,12.244915,Unlabeled
1.2786397,11.919473,Unlabeled
1.5406818,8.973804,Unlabeled
-6.0635276,4.951206,Unlabeled
0.17234753,8.3888855,Unlabeled
1.14326,17.466835,Unlabeled
2.3484294,8.328478,Unlabeled
2.6682746,12.331231,Unlabeled
2.6478012,11.877992,Unlabeled
5.5353804,13.116374,Unlabeled
-2.0188215,5.3662477,Unlabeled
-2.3725991,6.079348,Unlabeled
-2.7624025,9.006823,Unlabeled
-2.5377004,3.355829,Unlabeled
3.5098708,10.22381,Unlabeled
2.0893779,10.403832,Unlabeled
-8.810686,8.922856,Unlabeled
-0.17611912,10.645763,Unlabeled
-4.190281,7.9849987,Unlabeled
-3.5360098,3.2918024,Unlabeled
-3.271086,20.71364,Unlabeled
-7.9144564,10.568697,Unlabeled
0.819245,4.2132463,Unlabeled
2.8695793,10.598698,Unlabeled
-2.7926922,7.009869,Unlabeled
3.3650725,10.752924,Unlabeled
3.8957522,11.111004,Unlabeled
-0.9719745,9.628035,Unlabeled
-5.8188877,5.199919,Unlabeled
-2.247691,12.407923,Unlabeled
-2.9283378,3.0149376,Unlabeled
-2.705538,8.621738,Unlabeled
-1.3090699,10.783704,Unlabeled
-2.088735,3.0401003,Unlabeled
-2.5468867,3.2865973,Unlabeled
-2.8394365,12.045632,Unlabeled
-1.2597643,12.705315,Unlabeled
2.378241,9.814167,Unlabeled
1.5070895,9.180512,Unlabeled
-0.82667774,9.499866,Unlabeled
1.5629449,13.578521,Unlabeled
2.4607177,11.79888,Unlabeled
0.5316629,10.311205,Unlabeled
0.65820086,9.72441,Unlabeled
1.027917,11.213485,Unlabeled
3.0223513,4.385668,Unlabeled
-1.4628346,12.611326,Unlabeled
1.2325608,13.065623,Unlabeled
-3.91634,10.57203,Unlabeled
-0.5496247,9.522376,Unlabeled
0.16962133,11.967207,Unlabeled
-2.1016035,5.426788,Unlabeled
-0.5152727,11.937536,Unlabeled
1.8976959,13.492662,Unlabeled
-4.3094106,8.836799,Unlabeled
5.9353814,7.6523237,Unlabeled
-7.1371007,9.446995,Unlabeled
